url,title,category
https://cdn-akamai.6connex.com/645/1827//OHBM2020_635_Ogawa_Fujimoto_Poster_15917735911849227.pdf,Network centrality dissociates brain regions in right ventral IFC,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM2020_2175_Ogawa_Poster_15917737693887130.pdf,Parcel-based eigenvector centrality reveals configuration of cerebral network,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//20200610_Poster_VRF_andRSFC_Köbe_Bleed3mm_15917737849645599.pdf,Changes in functional connectivity associated with vascular burden in AD risk,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM2020_JStumme_FINAL_15917776683341229.pdf,Age prediction by functional and structural connectivity: multivariate analyses,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM_2020_Jockwitz_FINAL_15917753719235695.pdf,Sex-specific cognitive profiles relate to resting-state functional connectivity,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//ELSandObesityPoster_15917746781658021.pdf,Reduced frontopolar volume links childhood trauma to adulthood obesity,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Robotic_edition_15917747379001789.pdf,Robotic Edition,undefined
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_karstenm_15917753091024909.pdf,Differential effects of deep brain stimulation and levodopa on brain activity,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//Gurholt-poster-OHBM-2020_15917760868416219.pdf,Large-scale body-brain mapping links gray matter profiles to body morphology,undefined
https://cdn-akamai.6connex.com/645/1827//MR_MAGNETOM_Prisma_Congress_Pitch_15917765339067965.pdf,MAGNETOM Prisma - The 3T PowerPackfor exploration,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//ohbm_2020-poster_1707_15917781169852645.pdf,"An automated, geometry-based method for the analysis of hippocampal thickness",Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//WIN_bim_motor_tACS_Poster_OHBM_15922274213418251.pdf,Investigating phase synchrony while learning a novel bimanual motor task,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//Product_Brochure_15917815114397981.pdf,Skope - Product Brochure,undefined
https://cdn-akamai.6connex.com/645/1827//POSTER_OHBM20_N74_EL_15917817057264034.pdf, Voxel-Based Quantitative MRI reveals spatial patterns of GM alteration in MS,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//poster_15917818059558208.pdf,DeepACSON:automated segmentation of 3D electron microscopy images of whitematter,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//Poster_14-Ana_Dionísio_15917819672628478.pdf,The Role of cTBS TMS on the Neurophysiology of Stroke: a Multimodal Study,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//Poster_MLSchroeter_Alien_CBS_OHBM_2020_15917823075399418.pdf,Disentangling Neural Correlates of Alien Limb in Corticobasal Syndrome with MRI,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Everybody_moves_OHBM_2020_Bazin_Caan_15917825705068272.pdf,Everybody moves: quantifying sharpness in motion corrected T1-maps at 7T,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//Gellersen_poster_OHBM_2020_1591782997884580.pdf,Effects of Alzheimer’s disease and healthy ageing on cerebellar functional organ,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//poster_bludau_159178322292889.pdf,JuGEx - bridging the scales between gene expression and cytoarchitecture,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster179_BLAM_20200618_15924541029862669.pdf,Harmonization of the multi-center imaging protocol on small vessel disease,undefined
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_KS_15917858902258686.pdf,Is resting-state fMRI worth doing? Re-examining the speech network with rs-fMRI,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Ng_Chang_Problem_description_modulates_brain_representation_of_arithmetic_word_problem_solving_15922074587309529.pdf,Problem description modulates brain representation of word problem solving,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_LAM_15917879698854482.pdf,Predictors of fMRI Neurofeedback regulation in ADHD,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_v4_15917900841342724.pdf,MyPLS-Partial least squares analysis for multivariate brain-behavior association,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Loeffler_15917908031508164.pdf,Shared Mechanisms of Attention and Emotion Control in Depression,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//Concurrent_fMRI-tACS_safety_rev2_JB_15917914924766479.pdf,Concurrent fMRI-tACS safety and the data quality evaluation,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//MRF_OHBM2020_1591791937759970.pdf,MR Fingerprinting - A giant leap for precision medicine,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//Mindfulness_OHBM2020_IannilliE_15917920071876264.pdf,Spatio-temporal dynamic of pain perception modulated by mindfulness intervention,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//OHBM2020-poster_15917944194772303.pdf,Monte Carlo simulation of VASO fMRI from real microvascular angiograms,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//MAGNETOM_Terra_15930145370077002.pdf,MAGNETOM Terra - Translate 7T research power into clinical care,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//308_FMRI_NF_Amy_Training_OHBM_poster_2020_ATsuchiyagaitoFinal_15917961278666195.pdf,FMRI Neurofeedback Amygdala Training Influences Immune Responses,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//2018_ConnNF_Rumination_OHBM_poster_2020_ATsuchiyagaitoFinal_1591796213166577.pdf,A Connectivity-Based Real-Time fMRI Neurofeedback Targeting the Rumination,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//dti_phantom_poster_15917968876976386.pdf,3D-printed phantom for diffusion MRI model validation,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_poster_15917980413363931.pdf,Improving Deconvolution of fMRI Signal Using Stability Selection,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//schuler_poster_empathy_15917993644988113.pdf,Empathy subtypes in MDD based on amygdala connectivity at 7 Tesla and socio-emot,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//Kumral_WMHs_EEG_ohbm_15918004626483685.pdf,The relation between regional white matter hyperintensity and alpha oscillations,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//OHMB_canella_so_new_15922125403484275.pdf,Cortical Silencing Results in Paradoxical fMRI Overconnectivity,"Physiology, Metabolism and Neurotransmission "
https://cdn-akamai.6connex.com/645/1827//OHBM2020_15918013238068209.pdf,Working memory and episodic memory distinct processes: insight from LSM,Learning and Memory
https://cdn-akamai.6connex.com/645/1827//Peltier_HBM2020_Poster_final_15918020751871527.pdf,Behavioral performance prediction in aging with advanced resting-state imaging ,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//schuler_poster_language_15918023259047314.pdf,Multimodal Language Mapping in Pre-Surgical Planning,Language
https://cdn-akamai.6connex.com/645/1827/schuler_poster_language.pdf,Multimodal Language Mapping in Pre-Surgical Planning,Language
https://cdn-akamai.6connex.com/645/1827//ohbm_2020_15918024521969326.pdf,Activity-dependent changes in white-matter in the adult human brain with NF,Learning and Memory
https://cdn-akamai.6connex.com/645/1827//poster1937_ohbm2020_15918027188742626.pdf,Segregation of functional territories in individual brains,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//poster1954_ohbm2020_15918033024447900.pdf,"IBC dataset ext., 2nd rel. of high-resolution fMRI data for cognitive mapping",Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//Color_poster2_15918033298069340.pdf,Exploring Effects of Visual Based Activities Using DTI and Resting State Imaging,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//EBM_OHBM_20200610_FINAL_15918042281912178.pdf,Multimodal computational model of Parkinson’s disease progression for dementia,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//PAIN_poster4_15918044176476641.pdf,Resting State fMRI and Chronic Pain Disability ,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//POSTER_OHBM2020_15918046385335959.pdf,7T in-vivo MRI at 350μm iso.res. using multi echo T2* imaging with flow artifact,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//COMMIT-Myelin_poster_15918054945064329.pdf,Probing myelination of distinct fibres within the same voxel using myelin-weight,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//DBSI-MS_poster_15918056414183400.pdf,"Non-invasive quantification of inflammation, axonal and myelin injury in MS usin",Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Skew_v1_15918061664794687.pdf,Handedness and Other Variables Associated with Human Brain Asymmetrical Skew,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//397_Lee_Poster_15918066506724569.pdf,Association between GMV and Altered Brain Signal Complexity in Schizophrenia,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_-_machine_learning_DTI_15918067159453558.pdf,Quantifying Differences in White Matter within Multiple Sclerosis Women using Ma,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM_CW_2020_2_1591807746147668.pdf,Adjusting for Allometric Scaling Challenges Volumetric Differences in Autism,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Zotev_OHBM20_vposter_299_15918090174591187.pdf,Effects of Simultaneous rtfMRI and EEG Neurofeedback in Major Depression,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_SFd_1591809034803519.pdf,Structural connectome manifolds guide dynamic functional network reconfiguration,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Poster_ASD_15918091564244217.pdf,Macroscale structural manifold perturbations in autism spectrum disorder,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Poster_obesity_15918092120098293.pdf,Brain functional connectivity patterns for understanding obesity,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020_OHBM_Poster_compressed_15918102690507008.pdf,A sub+cortical fMRI-based surface parcellation,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Yeo_et_al_NFA_RSA_15918116585747194.pdf,"Representational distinction of numbers, letters, and novel characters","Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM_2020__1422_EllenWang_15918121892871046.pdf,Body Mass Index and Structural Brain Connectivity in the Human Connectome Projec,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster_abstract_conference_OHBM_v2_1591812712247959.pdf,Effect of vascular oxygen heterogeneity on the BOLD signal : a simulation study,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020_OBHM_Poster-confounder-1340_15918135338675911.pdf,Confounder: A BIDS app for assessing the influence of experimental confounds,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020_OBHM_Poster-Baseline-1349_15918135748819821.pdf,Is rest really the best baseline for task-based fMRI studies?,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM-Poster-JN-2020_15918140734321570.pdf,"Relating shortest path, greedy routing, and diffusion theories of DTI to fMRI",Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//NSplus_TPJ_demo_1591815537318111.pdf,NS+: A new meta-analysis tool to extend the utility of NeuroSynth,Software Demonstrations
https://cdn-akamai.6connex.com/645/1827//Koenig_MS_215_15918168132987832.pdf,The longitudinal relationship of thalamic volume to memory in Multiple Sclerosis,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Koenig_DS_607_15918169735227236.pdf,Age-dependent connectivity within the default mode network in Down Syndrome,Genetics
https://cdn-akamai.6connex.com/645/1827//Pellegrino_HBM_2020_15918177466011344.pdf,How cerebral cortex protects itself from interictal spikes,undefined
https://cdn-akamai.6connex.com/645/1827//20200624_Poster_for_OHBM_Meiqi_NIU_NPG_15918194037593842.pdf,"Receptor driven, multimodal mapping of cortical areas in IPS of macaque monkey","Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Xiaodi_Zhang_1591819642700238.pdf,Identifying Major Depressive Disorder from Resting State fMRI Using CNN,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_15918199228896362.pdf,LSD attenuates the macroscale functional hierarchy of the brain,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Poster_Sylvia_OHBM_2020_v4_15918207456814188.pdf, Lower gyrification related to autistic traits but not polygenic risk for autism,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Regev_etal_15918230106468780.pdf,Content-specific neural patterns in auditory cortices during imagery of music,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM_rMFM_YuchuanZhuang_1312_15918233030673794.pdf,Local dynamics and network topology disrupted in HIV-infected subjects,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_SJL_15918236410569882.pdf,Brain associations with clinical profile and treatment effects in PD,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//BIANCA_based_vs. manual_quantification_of_white_matter_hyperintensities_in_healthy_population-based_adults_15922206323564775.pdf,Quantification of white matter hyperintensities in a healthy population-based co,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//BiDirect-BIDS-ConverteR_1591824710501937.pdf,"R-BIDS, a DICOM conversion and BIDS data structuring workflow developed in R",Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_EG-DUPUY_15918247989801294.pdf,Shedding lights on the neurocognitive effects of a visit to the Fine Arts Museum,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//OHBM-Mansu-et-al_1591825254548601.pdf,Imaging genetic strategies for predicting the quality of sleep using depression-,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//INSAR_poster_2020_15918252895587833.pdf,A Longitudinal Study of White Matter Development and Changes in Autism Severity ,Disorders of the Nervous System
